Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Price,Length,Width,Depth
1791794,HEART,0.30004883,VS2,E,EX,EX,VG,N,1118.81,4.0507812,4.7109375,2.8007812
1769622,HEART,0.30004883,VVS2,F,VG,VG,VG,N,1118.85,4.1601562,4.609375,2.6992188
1769624,HEART,0.30004883,VVS2,F,VG,EX,VG,N,1118.85,4.1992188,4.6601562,2.5703125
1765068,HEART,0.30004883,SI2,D,EX,EX,VG,N,893.71,4.140625,4.7617188,2.6992188
1791806,HEART,0.30004883,SI2,D,VG,EX,VG,N,893.71,4.2382812,4.640625,2.609375
1726033,HEART,0.32006836,SI1,F,EX,EX,GD,N,893.99,4.2109375,4.7695312,2.8203125
1800044,HEART,0.30004883,SI1,E,VG,EX,GD,F,895.21,4.1914062,4.6289062,2.75
1767974,HEART,0.30004883,SI1,D,GD,EX,GD,N,895.73,3.8691406,4.5390625,2.7402344
1800017,HEART,0.35009766,VS1,I,EX,EX,GD,M,896.41,4.53125,4.9804688,2.6992188
1795906,HEART,0.30004883,SI1,F,VG,EX,GD,F,897.27,4.2617188,4.5898438,2.6894531
1791805,HEART,0.30004883,SI1,G,VG,VG,GD,F,897.74,4.2304688,4.7695312,2.640625
1783873,HEART,0.30004883,SI1,F,VG,EX,GD,F,900.77,3.9296875,4.7109375,2.7109375
1769681,HEART,0.29003906,VS1,F,VG,VG,VG,N,901.16,4.171875,4.6601562,2.5898438
1750305,HEART,0.30004883,SI1,E,VG,EX,VG,N,901.78,3.8808594,4.6601562,2.75
1791136,HEART,0.3100586,SI2,E,EX,EX,VG,N,902.26,4.0390625,4.78125,2.7597656
1767944,HEART,0.3100586,VS1,I,EX,VG,VG,N,902.81,4.0117188,4.7382812,2.7597656
1593741,HEART,0.5,SI1,K,EX,VG,VG,F,904.35,4.9492188,5.5507812,3.1191406
1766954,HEART,0.30004883,SI1,D,VG,VG,GD,N,905.91,4.0390625,4.7890625,2.6699219
1777474,HEART,0.3100586,VVS1,E,EX,VG,GD,N,1090.86,4.1015625,4.71875,2.6601562
1791796,HEART,0.30004883,VS2,F,VG,VG,VG,N,1091.99,3.9101562,4.75,2.8691406
1789916,HEART,0.30004883,VS1,G,EX,VG,VG,N,1091.99,3.9902344,4.6796875,2.7402344
1781393,HEART,0.30004883,VS1,G,EX,EX,VG,N,1091.99,4.25,4.6210938,2.6191406
1789105,HEART,0.30004883,VVS2,H,VG,EX,VG,N,1091.99,4.0117188,4.5703125,2.7597656
1771271,HEART,0.5,SI2,H,EX,EX,VG,M,1092.72,4.6796875,5.4804688,3.2402344
1797308,HEART,0.30004883,VVS2,D,GD,VG,FR,N,1093.01,3.8300781,4.6210938,2.7304688
1716650,HEART,0.30004883,VVS1,D,VG,VG,GD,N,1093.02,4.0898438,4.8085938,2.75
1730675,HEART,0.44995117,SI1,F,VG,VG,GD,M,1093.23,4.8515625,5.1914062,2.9199219
1785280,HEART,0.33007812,VS2,H,EX,VG,VG,N,1093.73,4.390625,4.7382812,2.6601562
1798673,HEART,0.30004883,VVS2,E,VG,EX,GD,F,1093.94,3.9296875,4.5117188,2.6894531
1800029,HEART,0.30004883,VS2,G,EX,VG,VG,N,1093.95,4.109375,4.6289062,2.7402344
1800016,HEART,0.30004883,VS1,H,EX,VG,VG,N,1093.95,4.0390625,4.71875,2.7792969
1800015,HEART,0.30004883,VS1,H,EX,VG,VG,N,1093.95,4.0390625,4.7890625,2.7890625
1800003,HEART,0.30004883,VS1,E,EX,EX,GD,N,1094.0,4.0195312,4.75,2.6796875
1775276,HEART,0.4099121,VS2,I,VG,EX,VG,N,1055.84,4.3710938,5.21875,3.140625
1800737,HEART,0.30004883,VS1,E,GD,EX,GD,F,1055.95,4.1601562,4.609375,2.4902344
1800041,HEART,0.30004883,SI1,D,EX,EX,VG,N,1056.49,4.140625,4.6210938,2.5898438
1787946,HEART,0.30004883,VS2,E,EX,EX,GD,N,1057.5,4.078125,4.7890625,2.7207031
1771319,HEART,0.3100586,VVS2,G,VG,EX,VG,N,1058.38,4.1289062,4.7617188,2.7304688
1785259,HEART,0.30004883,VS1,G,EX,VG,GD,N,1058.99,4.0703125,4.6484375,2.609375
1789912,HEART,0.30004883,VS1,E,EX,VG,GD,N,1060.0,4.1601562,4.7382812,2.6699219
1785235,HEART,0.30004883,VVS2,F,EX,VG,GD,N,1060.48,4.0117188,4.640625,2.7402344
1651236,HEART,0.5,SI1,K,VG,GD,VG,N,1062.49,4.7695312,5.5117188,3.0703125
1791130,HEART,0.30004883,VS2,G,VG,VG,VG,N,1063.04,4.2109375,4.5117188,2.5
1800746,HEART,0.33007812,VS1,G,EX,VG,GD,F,1063.09,4.0703125,4.8398438,2.8203125
1779835,HEART,0.30004883,VS1,H,EX,EX,VG,N,1063.53,4.1992188,4.6992188,2.6796875
1791124,HEART,0.3100586,VS1,H,EX,VG,GD,N,1063.67,4.1992188,4.7304688,2.7695312
1769660,HEART,0.3100586,VS2,F,EX,EX,VG,N,1063.69,4.0195312,4.78125,2.6992188
1751869,HEART,0.3100586,VS1,G,EX,EX,VG,N,1063.69,4.28125,4.6601562,2.640625
1785260,HEART,0.30004883,VS1,G,VG,GD,GD,F,975.81,3.8496094,4.6289062,2.7695312
1490932,HEART,0.27001953,VVS2,G,EX,VG,VG,N,975.86,3.9394531,4.4609375,2.640625
1785261,HEART,0.38989258,VS1,H,GD,VG,GD,M,976.75,4.6914062,5.0,2.6894531
1791800,HEART,0.30004883,VS2,G,GD,VG,VG,N,977.39,4.1796875,4.6289062,2.5507812
1800049,HEART,0.30004883,SI1,G,VG,EX,VG,N,978.37,3.8398438,4.6015625,2.7207031
1800782,HEART,0.3100586,SI1,E,EX,EX,VG,F,979.25,4.2304688,4.6914062,2.6191406
1789920,HEART,0.33007812,VS1,I,EX,EX,VG,F,979.42,4.2304688,4.9492188,2.890625
1787960,HEART,0.3100586,VS2,H,VG,VG,GD,N,979.81,3.9609375,4.7617188,2.8691406
1775313,HEART,0.30004883,SI1,D,VG,EX,VG,N,979.95,3.9492188,4.609375,2.7792969
1785287,HEART,0.30004883,SI1,F,EX,EX,VG,N,981.38,4.078125,4.6796875,2.7304688
1785288,HEART,0.30004883,SI1,F,EX,EX,VG,N,981.38,4.1992188,4.7382812,2.6601562
1777480,HEART,0.30004883,VVS1,H,EX,EX,GD,N,983.93,4.1601562,4.5390625,2.6601562
1787967,HEART,0.30004883,SI1,D,VG,EX,VG,N,984.43,3.9296875,4.578125,2.7597656
1781400,HEART,0.38989258,SI1,G,VG,EX,VG,F,984.66,4.609375,5.1914062,2.890625
1787957,HEART,0.30004883,VS2,G,VG,EX,GD,N,985.51,3.890625,4.6796875,2.8203125
1787992,MARQUISE,0.58984375,SI1,D,VG,EX,VG,N,1967.26,8.09375,4.4804688,2.6992188
1733853,MARQUISE,0.52978516,VVS1,E,EX,EX,VG,M,1968.43,9.1171875,4.1484375,2.4394531
1671998,MARQUISE,0.5,VS2,F,EX,EX,EX,N,1973.69,8.0078125,4.1289062,2.5996094
1643611,MARQUISE,0.5,VVS1,D,EX,EX,VG,M,1974.76,7.78125,4.2695312,2.6308594
1763984,MARQUISE,0.52001953,VS1,D,EX,EX,VG,M,1983.2,8.5625,4.2304688,2.4804688
1671997,MARQUISE,0.5,VS2,D,EX,EX,VG,N,1984.06,8.7109375,3.9296875,2.4296875
1777517,MARQUISE,0.5,VVS2,D,GD,EX,VG,F,1986.0,7.4101562,4.1210938,2.7109375
1789130,MARQUISE,0.5,VVS1,G,VG,VG,GD,N,1986.7,8.796875,4.0585938,2.3300781
212115-178,MARQUISE,1.0,SI2,M,VG,EX,VG,F,1987.62,9.1875,5.2109375,3.2597656
1776350,MARQUISE,0.5,VS2,F,EX,EX,VG,N,1989.27,8.3828125,4.0390625,2.4902344
1665949,MARQUISE,0.5,VS2,E,EX,EX,EX,N,1989.32,8.4296875,4.1015625,2.4707031
1660315,MARQUISE,0.52978516,VS2,F,EX,VG,VG,N,1999.88,8.5390625,4.28125,2.4902344
1743983,MARQUISE,0.9199219,VS1,L,EX,EX,EX,F,2000.39,9.796875,5.1289062,3.0
1754876,MARQUISE,0.52001953,VVS1,D,EX,EX,VG,M,2004.48,8.4921875,4.2617188,2.4296875
1774292,MARQUISE,0.52978516,VVS2,G,EX,VG,VG,N,2006.69,8.828125,4.109375,2.5
1777519,MARQUISE,0.5,VVS2,E,EX,EX,VG,M,2006.89,7.6015625,4.171875,2.6308594
1777526,MARQUISE,0.5,VS1,D,EX,VG,GD,N,2007.94,8.828125,4.0117188,2.3007812
1616635,MARQUISE,0.52001953,VVS2,E,EX,EX,VG,F,2008.37,7.8203125,4.3398438,2.6992188
1787991,MARQUISE,0.5,VS2,D,EX,EX,EX,F,2010.47,8.8203125,4.03125,2.3300781
1776342,MARQUISE,0.52978516,VS1,G,EX,EX,VG,N,2011.25,8.046875,4.3515625,2.5898438
1654248,MARQUISE,0.5,VVS1,G,EX,VG,VG,N,2016.12,7.9296875,4.1601562,2.5097656
1771409,MARQUISE,0.5097656,VVS1,F,EX,EX,GD,M,2018.08,8.328125,4.3515625,2.5195312
1776351,MARQUISE,0.5,VS2,G,EX,VG,VG,N,2019.55,7.859375,4.1914062,2.5605469
1795923,MARQUISE,0.5,VVS1,D,EX,EX,VG,M,2020.53,8.203125,4.1210938,2.4394531
1668301,MARQUISE,0.58984375,SI1,D,EX,EX,VG,F,2021.84,9.2578125,4.1289062,2.5
1755627,MARQUISE,0.5698242,VVS2,E,EX,EX,VG,ST,2024.03,9.1015625,4.2695312,2.4804688
1646136,MARQUISE,0.58984375,VS2,D,EX,EX,VG,ST,2025.02,9.078125,4.390625,2.5195312
1793245,MARQUISE,0.35009766,VS2,F,VG,EX,GD,N,1024.19,7.6484375,3.4902344,2.1503906
1795947,MARQUISE,0.30004883,VS2,D,EX,EX,VG,N,1027.54,7.3789062,3.3007812,2.1503906
1777551,MARQUISE,0.30004883,VS1,D,EX,EX,VG,N,1028.53,7.5,3.4199219,1.9199219
1773545,MARQUISE,0.32006836,VS1,F,EX,EX,VG,N,1029.14,6.8085938,3.7304688,2.2109375
1769709,MARQUISE,0.32006836,VS2,D,EX,VG,VG,N,1029.21,7.6796875,3.5390625,2.0292969
1668303,MARQUISE,0.5,SI1,K,EX,EX,EX,N,1029.67,8.8125,4.0585938,2.359375
1750328,MARQUISE,0.39990234,SI1,H,EX,EX,VG,F,1030.22,7.8789062,3.8691406,2.2304688
1789144,MARQUISE,0.30004883,VS2,D,EX,VG,VG,N,1032.64,6.6601562,3.5605469,2.109375
1789957,MARQUISE,0.30004883,VS2,D,EX,EX,VG,N,1032.64,7.4414062,3.4101562,2.140625
1791165,MARQUISE,0.36010742,VS1,F,EX,VG,VG,F,1032.86,6.8789062,3.7890625,2.2695312
1782813,MARQUISE,0.30004883,VS1,D,EX,EX,VG,F,1035.13,7.078125,3.5195312,2.0703125
1769699,MARQUISE,0.30004883,VVS1,D,EX,EX,VG,ST,1038.27,6.96875,3.4199219,2.0898438
1667285,MARQUISE,0.58984375,SI2,L,VG,VG,VG,N,1039.49,8.5,4.3515625,2.6191406
1795945,MARQUISE,0.3100586,VS2,D,EX,VG,VG,N,1041.16,7.6015625,3.4394531,1.9599609
1795943,MARQUISE,0.30004883,VS1,D,VG,VG,VG,N,1044.25,6.5507812,3.609375,2.1191406
1747974,MARQUISE,0.35009766,VVS1,H,EX,EX,VG,N,869.83,7.6914062,3.5097656,2.1894531
1771435,MARQUISE,0.30004883,SI1,D,EX,VG,GD,N,870.91,7.109375,3.6503906,2.1191406
1789959,MARQUISE,0.30004883,VS2,H,VG,EX,VG,N,871.87,6.8085938,3.4609375,2.1601562
1772611,MARQUISE,0.3100586,VS1,H,EX,VG,GD,N,875.07,7.3085938,3.4394531,2.1308594
1775345,MARQUISE,0.3100586,SI1,E,EX,VG,GD,F,877.65,7.6015625,3.4394531,1.9902344
1777560,MARQUISE,0.3100586,SI2,D,EX,EX,VG,N,882.37,7.5585938,3.3691406,2.0605469
1800104,MARQUISE,0.30004883,SI2,D,EX,EX,VG,F,882.52,7.0390625,3.5703125,2.0800781
1779873,MARQUISE,0.30004883,SI1,D,GD,VG,GD,N,884.61,6.5,3.6308594,2.0507812
1789140,MARQUISE,0.30004883,VVS1,I,EX,VG,VG,N,886.62,6.8085938,3.5605469,2.0800781
1761722,MARQUISE,0.30004883,VS2,F,EX,EX,VG,N,890.14,6.4414062,3.5703125,2.2402344
1781422,MARQUISE,0.30004883,SI1,D,GD,EX,VG,N,890.14,6.5703125,3.4296875,2.1601562
1777555,MARQUISE,0.30004883,VS2,F,EX,EX,VG,F,891.17,7.4296875,3.4902344,2.0390625
1771439,MARQUISE,0.3100586,SI2,D,EX,EX,VG,N,891.8,7.6210938,3.4804688,1.9804688
1793238,MARQUISE,0.39990234,VVS2,K,EX,EX,VG,F,895.77,7.46875,3.9101562,2.3007812
1778623,MARQUISE,0.30004883,SI1,D,VG,EX,VG,N,901.34,6.4882812,3.5292969,2.1894531
1775340,MARQUISE,0.35009766,VS1,F,VG,VG,GD,N,1008.24,7.5195312,3.8007812,2.1503906
1773547,MARQUISE,0.32006836,VS2,D,EX,EX,GD,N,1010.3,6.9609375,3.6191406,2.25
1639716,MARQUISE,0.5,VVS1,K,EX,EX,VG,N,1010.7,8.453125,4.109375,2.4394531
1769706,MARQUISE,0.30004883,VS1,D,EX,EX,VG,N,1010.79,7.0,3.4902344,2.1796875
1778614,MARQUISE,0.30004883,VS2,D,EX,EX,VG,N,1011.84,6.6796875,3.6992188,2.2207031
1795950,MARQUISE,0.3798828,SI1,D,EX,VG,GD,F,1012.36,8.2578125,3.7695312,2.1796875
1800095,MARQUISE,0.3100586,VS2,E,EX,EX,VG,N,1013.39,7.578125,3.3808594,2.0
1778605,MARQUISE,0.39990234,SI1,H,GD,VG,VG,N,1014.76,7.9414062,3.6191406,2.2304688
1795940,MARQUISE,0.32006836,VVS2,G,EX,EX,VG,N,1015.71,7.8203125,3.5390625,2.0292969
1800806,MARQUISE,0.32006836,VS2,G,EX,EX,EX,N,1016.72,7.4804688,3.5390625,2.0507812
1768002,MARQUISE,0.3400879,SI1,D,EX,EX,VG,N,1017.77,7.7304688,3.5507812,2.2109375
1790107,OVAL,0.32006836,SI2,FANCY,EX,VG,GD,M,962.08,5.25,3.5507812,2.2695312
1777665,OVAL,0.30004883,VS2,F,VG,VG,VG,N,962.18,5.3984375,3.7109375,2.2597656
1740333,OVAL,0.32006836,VS2,D,EX,VG,GD,F,962.62,6.0195312,3.8496094,2.2109375
1781606,OVAL,0.3100586,VVS2,G,EX,VG,GD,N,963.03,5.8984375,3.6992188,2.2890625
1666055,OVAL,0.64990234,VS1,N,EX,EX,VG,M,963.92,7.3085938,4.6484375,2.8808594
1796057,OVAL,0.30004883,VS2,E,EX,EX,VG,M,964.69,5.359375,3.7695312,2.3691406
1789992,OVAL,0.3400879,SI1,E,EX,VG,GD,N,965.46,6.1992188,3.890625,2.2695312
1789195,OVAL,0.35009766,VS1,I,EX,EX,VG,N,966.24,5.8007812,3.9804688,2.3398438
1777666,OVAL,0.3798828,SI1,E,EX,EX,VG,N,967.36,5.9296875,3.9707031,2.4609375
1789988,OVAL,0.30004883,VS2,D,VG,EX,VG,F,967.71,5.1015625,3.7792969,2.3496094
1778713,OVAL,0.39990234,SI2,G,EX,VG,GD,N,968.78,6.21875,4.21875,2.4394531
1773564,OVAL,0.39990234,VS2,J,EX,EX,VG,N,969.43,6.140625,4.140625,2.5195312
1791217,OVAL,0.30004883,VS2,E,EX,VG,GD,N,969.79,5.8007812,3.7304688,2.2109375
1783961,OVAL,0.30004883,VS1,F,EX,EX,VG,F,969.79,5.3085938,3.8398438,2.3691406
1783955,OVAL,0.30004883,VVS1,H,VG,EX,VG,N,969.79,5.8203125,3.7207031,2.1992188
1748049,OVAL,0.30004883,VVS1,F,EX,VG,GD,N,915.98,5.7695312,3.7597656,2.2207031
1800874,OVAL,0.30004883,SI1,E,EX,EX,VG,N,919.06,5.8789062,3.6894531,2.1601562
1791846,OVAL,0.3100586,VVS2,H,EX,EX,GD,N,920.12,5.2304688,3.8203125,2.4003906
1796060,OVAL,0.3100586,SI1,E,EX,EX,VG,F,921.66,5.3984375,3.7597656,2.3398438
1755761,OVAL,0.30004883,VS2,G,EX,EX,VG,N,922.64,5.0703125,3.7695312,2.3496094
1790108,OVAL,0.36010742,I2,FANCY,EX,VG,FR,F,922.67,5.0390625,3.7695312,2.5898438
1790102,OVAL,0.30004883,VVS2,FANCY,EX,VG,FR,F,923.08,5.3398438,3.7597656,2.0996094
1791220,OVAL,0.30004883,SI1,E,EX,EX,VG,N,923.11,5.2109375,3.8691406,2.3496094
1771565,OVAL,0.36010742,SI2,D,EX,EX,VG,N,976.28,6.2382812,3.9101562,2.3203125
1631500,OVAL,0.5097656,VS1,L,EX,EX,EX,N,977.2,6.1210938,4.5507812,2.8105469
Eco Diamond 445027348,OVAL,0.6201172,SI1,D,EX,EX,EX,N,977.54,6.5,4.78125,3.0800781
1652998,OVAL,0.5,SI2,I,VG,VG,VG,ST,977.78,5.9609375,4.421875,2.7890625
1623620,OVAL,0.58984375,VS2,L,EX,EX,VG,M,981.36,6.609375,4.7695312,2.8691406
1793287,OVAL,0.30004883,VVS2,E,EX,GD,GD,N,981.38,5.609375,3.8398438,1.9599609
1773565,OVAL,0.39990234,SI2,G,EX,EX,VG,N,981.55,5.78125,4.1210938,2.5996094
1785462,OVAL,0.33007812,VS1,H,EX,EX,VG,F,981.64,5.609375,4.0195312,2.3496094
1791851,OVAL,0.3100586,VS2,G,EX,VG,VG,F,982.43,5.8085938,3.6992188,2.2304688
1660413,OVAL,0.5,VVS2,K,EX,EX,VG,ST,983.02,6.2382812,4.6210938,2.7304688
1631448,OVAL,0.8100586,SI2,M,EX,EX,EX,ST,983.07,7.609375,5.0898438,3.0703125
1798765,OVAL,0.30004883,VVS2,E,VG,EX,GD,N,984.43,5.859375,3.6796875,2.1191406
1742069,OVAL,0.3100586,VS1,D,EX,EX,VG,F,984.49,5.3515625,3.9804688,2.4296875
1786651,OVAL,0.33007812,VS1,G,EX,VG,VG,M,984.98,5.9492188,3.890625,2.2792969
1764032,OVAL,0.39990234,SI2,H,EX,EX,VG,N,986.28,5.6796875,4.2382812,2.4707031
1755748,OVAL,0.39990234,SI1,K,EX,VG,VG,F,764.56,6.1796875,4.1484375,2.4707031
1652951,OVAL,0.5,VS2,L,EX,GD,GD,F,765.12,6.578125,4.4414062,2.6699219
1625323,OVAL,0.5,I1,L,EX,EX,VG,M,765.12,6.6914062,4.3515625,2.6894531
1789186,OVAL,0.39990234,SI1,K,VG,VG,GD,N,766.58,6.3085938,4.0390625,2.359375
1664660,OVAL,0.5,VS2,M,VG,EX,GD,ST,770.27,6.5585938,4.4414062,2.640625
1775464,OVAL,0.39990234,VS1,L,EX,EX,VG,N,772.67,5.96875,4.0507812,2.5097656
1626474,OVAL,0.5,SI1,M,EX,EX,VG,N,776.32,6.109375,4.46875,2.8105469
1589667,OVAL,0.5,SI2,L,VG,EX,VG,N,778.97,6.2890625,4.3085938,2.7402344
1789987,OVAL,0.30004883,VS1,I,VG,GD,GD,N,788.23,5.578125,3.6503906,2.1503906
1796043,OVAL,0.39990234,SI1,K,EX,VG,GD,N,788.89,6.46875,4.1289062,2.390625
1790103,OVAL,0.35009766,VS1,FANCY,GD,VG,GD,M,792.86,5.1914062,3.9394531,2.2792969
1765124,OVAL,0.3100586,SI2,F,EX,GD,FR,N,796.43,5.7695312,3.75,2.2304688
1791207,OVAL,0.42993164,VS1,L,EX,GD,GD,N,798.73,6.109375,4.3515625,2.5703125
1783969,OVAL,0.30004883,SI2,D,VG,EX,GD,M,798.86,5.1210938,3.8496094,2.4199219
1778709,OVAL,0.39990234,VS2,K,EX,EX,VG,F,803.8,5.6914062,4.2382812,2.6191406
1651541,OVAL,0.5800781,SI2,I,EX,EX,VG,M,1177.26,6.9609375,4.6210938,2.7792969
1793294,OVAL,0.3400879,VS2,D,EX,EX,VG,N,1177.54,5.9492188,3.8496094,2.3007812
1632950,OVAL,0.5,VS2,J,EX,VG,GD,M,1178.37,6.6796875,4.2109375,2.609375
1798752,OVAL,0.5498047,VS1,L,EX,VG,VG,F,1179.25,6.8515625,4.578125,2.7304688
1741376,OVAL,0.45996094,VS2,F,EX,EX,VG,ST,1180.06,6.390625,4.3984375,2.5292969
1788096,OVAL,0.36010742,VS1,D,EX,EX,VG,N,1180.63,6.1992188,3.9003906,2.359375
1747108,OVAL,0.89990234,SI1,N,GD,EX,VG,F,1180.68,7.21875,5.3398438,3.4804688
1626459,OVAL,0.5,VS2,J,EX,VG,VG,F,1181.89,6.1015625,4.5390625,2.7792969
1588323,OVAL,0.54003906,SI2,FANCY,EX,GD,GD,F,1182.36,6.359375,4.25,2.4902344
1636343,OVAL,0.5,VS2,K,EX,EX,VG,N,1182.72,6.578125,4.4609375,2.6601562
1788092,OVAL,0.39990234,SI1,D,EX,EX,GD,N,1183.0,6.21875,4.0898438,2.5507812
1639784,OVAL,0.60009766,VS1,K,EX,EX,VG,ST,1183.09,6.7695312,4.6289062,2.890625
1794668,OVAL,0.3400879,VVS2,E,EX,EX,VG,N,1183.24,5.7304688,3.9199219,2.3496094
1770413,OVAL,0.41992188,VVS2,I,EX,EX,EX,N,1184.83,6.3789062,4.1796875,2.5390625
1771545,OVAL,0.39990234,VS1,H,EX,EX,VG,N,1185.06,6.1484375,4.0898438,2.4804688
1651493,OVAL,0.58984375,VS2,K,EX,EX,VG,ST,1144.56,6.6796875,4.8007812,2.8496094
1631462,OVAL,0.7402344,VS2,N,EX,EX,VG,N,1145.58,7.2382812,4.9882812,3.0800781
1800846,OVAL,0.5,VS2,K,EX,EX,VG,F,1145.9,6.7304688,4.2890625,2.640625
1664662,OVAL,0.5,SI1,J,EX,VG,VG,M,1146.4,6.1992188,4.4101562,2.7792969
1642485,OVAL,0.5,SI1,J,EX,VG,GD,N,1146.4,6.609375,4.4609375,2.6191406
1660455,OVAL,0.5,SI1,J,EX,VG,VG,N,1147.23,6.3085938,4.4882812,2.8007812
1797422,OVAL,0.66015625,SI1,M,EX,EX,VG,N,1147.78,6.0703125,4.4882812,3.0292969
1782988,OVAL,0.5,VS2,K,EX,EX,VG,F,1148.44,6.2304688,4.5195312,2.7402344
1768051,OVAL,0.35009766,VVS2,D,EX,EX,VG,F,1148.96,5.3984375,4.0195312,2.4804688
1785391,OVAL,0.7001953,SI1,N,EX,EX,VG,N,1149.54,7.4882812,4.9296875,2.9707031
1597483,OVAL,0.77978516,SI2,U-V,EX,EX,VG,F,1149.58,7.0703125,5.1484375,3.1503906
1660460,OVAL,0.5,SI1,K,EX,EX,VG,N,1150.7,6.2890625,4.5507812,2.6308594
1639777,OVAL,0.5097656,VVS2,K,EX,EX,VG,N,1150.93,6.2109375,4.578125,2.8300781
1628422,OVAL,0.7998047,VS2,M,EX,VG,VG,N,1152.34,7.7304688,5.21875,3.0703125
1772647,OVAL,0.39990234,VS1,I,EX,VG,VG,N,1152.66,6.25,4.1796875,2.4394531
1652948,OVAL,0.52978516,VS2,I,EX,EX,VG,VS,1124.77,6.6484375,4.5585938,2.8007812
1646237,OVAL,0.5097656,SI2,J,EX,EX,VG,F,1125.39,6.7890625,4.4296875,2.6601562
1660457,OVAL,0.58984375,SI1,K,VG,VG,VG,ST,1126.24,7.421875,4.609375,2.6503906
1589669,OVAL,0.64990234,SI2,K,EX,EX,VG,N,1126.93,6.8710938,4.8007812,3.0195312
1639838,OVAL,0.5,SI2,J,EX,EX,VG,N,1127.36,6.671875,4.4414062,2.6699219
1607146,OVAL,0.5,VS2,K,EX,EX,VG,N,1127.41,6.890625,4.3398438,2.6894531
1726451,OVAL,0.5097656,SI2,J,VG,EX,VG,F,1127.5,6.71875,4.28125,2.6992188
1783957,OVAL,0.3400879,VVS2,D,EX,EX,GD,N,1127.57,5.6914062,3.890625,2.4707031
1748168,OVAL,0.7998047,SI1,FANCY,VG,EX,VG,M,1131.62,6.2617188,4.6992188,3.1308594
1771537,OVAL,0.5,SI2,J,EX,EX,VG,F,1133.25,6.0390625,4.5117188,2.8203125
1797426,OVAL,0.32006836,VVS2,E,EX,VG,VG,N,1133.52,5.3085938,3.9492188,2.4609375
1789986,OVAL,0.30004883,VVS1,D,EX,EX,VG,N,1133.55,5.7304688,3.859375,2.2402344
1800398,OVAL,0.39990234,VVS2,FANCY,EX,VG,FR,F,1133.65,5.2304688,3.8691406,2.6308594
1765771,OVAL,0.39990234,VS2,H,EX,EX,VG,F,1134.4,6.1914062,4.0898438,2.5195312
1643639,OVAL,0.72021484,VS1,M,EX,VG,GD,ST,1135.12,7.7109375,4.9296875,3.0292969
1755667,OVAL,0.7998047,SI2,K,EX,VG,VG,F,1257.36,7.890625,5.0898438,3.1503906
1631520,OVAL,0.5,SI1,I,EX,VG,GD,N,1257.99,7.0117188,4.390625,2.5507812
1749235,OVAL,0.39990234,VS1,F,EX,EX,VG,F,1258.73,6.3515625,4.0,2.4492188
1776415,OVAL,0.52001953,IF,J,EX,EX,VG,M,1260.01,7.0703125,4.4609375,2.5996094
1770410,OVAL,0.5,VS2,J,EX,EX,GD,N,1260.79,6.0703125,4.5195312,2.8105469
1672939,OVAL,0.5,SI1,I,EX,EX,VG,M,1261.41,6.3710938,4.4882812,2.8007812
1659105,OVAL,0.5097656,SI1,I,EX,EX,VG,ST,1263.85,6.21875,4.53125,2.8105469
1646173,OVAL,0.7001953,VS1,M,EX,EX,VG,N,1264.42,7.8085938,4.890625,2.8203125
1656608,OVAL,0.5,VS2,I,GD,VG,VG,N,1264.82,6.3710938,4.53125,2.609375
1761833,OVAL,0.39990234,VS2,G,EX,VG,GD,N,1267.5,5.8007812,4.0117188,2.4902344
1740316,OVAL,0.39990234,VS2,G,EX,EX,VG,N,1268.18,6.2304688,4.0,2.4707031
1610097,OVAL,0.5,SI2,G,EX,EX,VG,N,1268.26,6.6015625,4.4296875,2.6992188
1667384,OVAL,0.5,SI2,I,EX,VG,VG,F,1268.26,6.3789062,4.390625,2.7597656
1652931,OVAL,0.5,VS1,J,VG,EX,VG,N,1268.26,6.7695312,4.2304688,2.7109375
1668349,OVAL,0.5,VVS1,K,EX,EX,VG,N,1268.26,6.71875,4.4492188,2.6308594
1755758,OVAL,0.3701172,VS2,D,EX,VG,VG,N,1102.17,6.0507812,3.8691406,2.390625
1791216,OVAL,0.3100586,VS2,D,EX,EX,VG,N,1103.47,5.21875,3.8808594,2.3300781
1793295,OVAL,0.32006836,VS2,E,EX,EX,EX,N,1105.46,5.46875,3.8300781,2.4199219
1786647,OVAL,0.35009766,VVS2,G,EX,EX,VG,N,1105.87,5.7109375,3.859375,2.390625
1769782,OVAL,0.39990234,VS2,H,EX,EX,VG,N,1106.65,6.078125,4.1992188,2.4804688
1761802,OVAL,0.5,VS2,K,EX,EX,VG,F,1107.0,6.5117188,4.28125,2.6503906
1796036,OVAL,0.5,SI2,J,VG,VG,GD,F,1107.02,6.5,4.2382812,2.6992188
1800185,OVAL,0.48999023,SI2,I,VG,VG,GD,F,1108.13,6.3007812,4.3789062,2.7109375
1726452,OVAL,0.39990234,SI1,E,EX,EX,VG,N,1110.7,5.8398438,4.2695312,2.5996094
1656565,OVAL,0.7998047,SI2,M,VG,EX,GD,N,1110.81,7.3085938,5.1601562,3.2109375
1779952,OVAL,0.35009766,VS1,E,EX,EX,VG,N,1111.09,5.78125,3.9804688,2.4492188
1652900,OVAL,0.7001953,VS2,L,EX,VG,VG,N,1112.06,7.5117188,4.890625,2.890625
1761838,OVAL,0.36010742,VS1,E,EX,EX,VG,N,1113.76,5.6601562,3.9394531,2.4492188
