Shape_CUSHION,Shape_EMERALD,Shape_HEART,Shape_MARQUISE,Shape_OVAL,Shape_PEAR,Shape_PRINCESS,Shape_ROUND,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Price,Length,Width,Depth
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,14.0,3.0,3.0,2.0,0.0,1185.06,6.1484375,4.0898438,2.4804688
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.58984375,5.0,11.0,3.0,3.0,2.0,4.0,1144.56,6.6796875,4.8007812,2.8496094
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7402344,5.0,8.0,3.0,3.0,2.0,0.0,1145.58,7.2382812,4.9882812,3.0800781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,11.0,3.0,3.0,2.0,2.0,1145.9,6.7304688,4.2890625,2.640625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,12.0,3.0,2.0,2.0,1.0,1146.4,6.1992188,4.4101562,2.7792969
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,12.0,3.0,2.0,1.0,0.0,1146.4,6.609375,4.4609375,2.6191406
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,12.0,3.0,2.0,2.0,0.0,1147.23,6.3085938,4.4882812,2.8007812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.66015625,4.0,9.0,3.0,3.0,2.0,0.0,1147.78,6.0703125,4.4882812,3.0292969
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,11.0,3.0,3.0,2.0,2.0,1148.44,6.2304688,4.5195312,2.7402344
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35009766,7.0,18.0,3.0,3.0,2.0,2.0,1148.96,5.3984375,4.0195312,2.4804688
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7001953,4.0,8.0,3.0,3.0,2.0,0.0,1149.54,7.4882812,4.9296875,2.9707031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77978516,3.0,3.0,3.0,3.0,2.0,2.0,1149.58,7.0703125,5.1484375,3.1503906
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,11.0,3.0,3.0,2.0,0.0,1150.7,6.2890625,4.5507812,2.6308594
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,7.0,11.0,3.0,3.0,2.0,0.0,1150.93,6.2109375,4.578125,2.8300781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7998047,5.0,9.0,3.0,2.0,2.0,0.0,1152.34,7.7304688,5.21875,3.0703125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,13.0,3.0,2.0,2.0,0.0,1152.66,6.25,4.1796875,2.4394531
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52978516,5.0,13.0,3.0,3.0,2.0,5.0,1124.77,6.6484375,4.5585938,2.8007812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,3.0,12.0,3.0,3.0,2.0,2.0,1125.39,6.7890625,4.4296875,2.6601562
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.58984375,4.0,11.0,2.0,2.0,2.0,4.0,1126.24,7.421875,4.609375,2.6503906
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.64990234,3.0,11.0,3.0,3.0,2.0,0.0,1126.93,6.8710938,4.8007812,3.0195312
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,12.0,3.0,3.0,2.0,0.0,1127.36,6.671875,4.4414062,2.6699219
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,11.0,3.0,3.0,2.0,0.0,1127.41,6.890625,4.3398438,2.6894531
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,3.0,12.0,2.0,3.0,2.0,2.0,1127.5,6.71875,4.28125,2.6992188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3400879,7.0,18.0,3.0,3.0,1.0,0.0,1127.57,5.6914062,3.890625,2.4707031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7998047,4.0,19.0,2.0,3.0,2.0,1.0,1131.62,6.2617188,4.6992188,3.1308594
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,12.0,3.0,3.0,2.0,2.0,1133.25,6.0390625,4.5117188,2.8203125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32006836,7.0,17.0,3.0,2.0,2.0,0.0,1133.52,5.3085938,3.9492188,2.4609375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30004883,8.0,18.0,3.0,3.0,2.0,0.0,1133.55,5.7304688,3.859375,2.2402344
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,7.0,19.0,3.0,2.0,0.0,2.0,1133.65,5.2304688,3.8691406,2.6308594
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,14.0,3.0,3.0,2.0,2.0,1134.4,6.1914062,4.0898438,2.5195312
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72021484,6.0,9.0,3.0,2.0,1.0,4.0,1135.12,7.7109375,4.9296875,3.0292969
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7998047,3.0,11.0,3.0,2.0,2.0,2.0,1257.36,7.890625,5.0898438,3.1503906
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,13.0,3.0,2.0,1.0,0.0,1257.99,7.0117188,4.390625,2.5507812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,16.0,3.0,3.0,2.0,2.0,1258.73,6.3515625,4.0,2.4492188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52001953,9.0,12.0,3.0,3.0,2.0,1.0,1260.01,7.0703125,4.4609375,2.5996094
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,12.0,3.0,3.0,1.0,0.0,1260.79,6.0703125,4.5195312,2.8105469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,13.0,3.0,3.0,2.0,1.0,1261.41,6.3710938,4.4882812,2.8007812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,4.0,13.0,3.0,3.0,2.0,4.0,1263.85,6.21875,4.53125,2.8105469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7001953,6.0,9.0,3.0,3.0,2.0,0.0,1264.42,7.8085938,4.890625,2.8203125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,13.0,1.0,2.0,2.0,0.0,1264.82,6.3710938,4.53125,2.609375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,15.0,3.0,2.0,1.0,0.0,1267.5,5.8007812,4.0117188,2.4902344
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,15.0,3.0,3.0,2.0,0.0,1268.18,6.2304688,4.0,2.4707031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,15.0,3.0,3.0,2.0,0.0,1268.26,6.6015625,4.4296875,2.6992188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,13.0,3.0,2.0,2.0,2.0,1268.26,6.3789062,4.390625,2.7597656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,6.0,12.0,2.0,3.0,2.0,0.0,1268.26,6.7695312,4.2304688,2.7109375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,8.0,11.0,3.0,3.0,2.0,0.0,1268.26,6.71875,4.4492188,2.6308594
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3701172,5.0,18.0,3.0,2.0,2.0,0.0,1102.17,6.0507812,3.8691406,2.390625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3100586,5.0,18.0,3.0,3.0,2.0,0.0,1103.47,5.21875,3.8808594,2.3300781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32006836,5.0,17.0,3.0,3.0,3.0,0.0,1105.46,5.46875,3.8300781,2.4199219
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35009766,7.0,15.0,3.0,3.0,2.0,0.0,1105.87,5.7109375,3.859375,2.390625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,14.0,3.0,3.0,2.0,0.0,1106.65,6.078125,4.1992188,2.4804688
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,11.0,3.0,3.0,2.0,2.0,1107.0,6.5117188,4.28125,2.6503906
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,12.0,2.0,2.0,1.0,2.0,1107.02,6.5,4.2382812,2.6992188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48999023,3.0,13.0,2.0,2.0,1.0,2.0,1108.13,6.3007812,4.3789062,2.7109375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,4.0,17.0,3.0,3.0,2.0,0.0,1110.7,5.8398438,4.2695312,2.5996094
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7998047,3.0,9.0,2.0,3.0,1.0,0.0,1110.81,7.3085938,5.1601562,3.2109375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35009766,6.0,17.0,3.0,3.0,2.0,0.0,1111.09,5.78125,3.9804688,2.4492188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7001953,5.0,10.0,3.0,2.0,2.0,0.0,1112.06,7.5117188,4.890625,2.890625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36010742,6.0,17.0,3.0,3.0,2.0,0.0,1113.76,5.6601562,3.9394531,2.4492188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30004883,7.0,18.0,3.0,2.0,2.0,0.0,1114.76,5.671875,3.6894531,2.2597656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3100586,6.0,16.0,3.0,3.0,2.0,0.0,1114.96,5.6601562,3.75,2.3105469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30004883,5.0,18.0,3.0,2.0,1.0,0.0,1032.64,5.3515625,3.7792969,2.3691406
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.70996094,3.0,11.0,3.0,3.0,2.0,0.0,1316.94,6.7695312,5.0390625,3.1601562
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,17.0,3.0,3.0,2.0,2.0,1318.52,6.390625,4.4882812,2.7207031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5698242,3.0,19.0,3.0,2.0,1.0,2.0,1318.52,6.46875,4.3789062,2.6601562
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,7.0,17.0,3.0,3.0,2.0,1.0,1318.88,6.4296875,4.0585938,2.4394531
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7001953,6.0,11.0,2.0,2.0,2.0,1.0,1318.95,7.5390625,4.8007812,2.9296875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,17.0,3.0,3.0,1.0,0.0,1318.96,5.859375,4.1015625,2.4609375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42993164,6.0,18.0,3.0,3.0,2.0,2.0,1319.05,5.9492188,4.4296875,2.6503906
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7998047,3.0,10.0,3.0,3.0,2.0,2.0,1319.66,6.9804688,5.171875,3.2402344
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,3.0,18.0,3.0,3.0,3.0,0.0,1319.76,6.8085938,5.1289062,3.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,17.0,3.0,3.0,2.0,0.0,1320.33,5.8710938,4.171875,2.5507812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,16.0,3.0,3.0,2.0,0.0,1320.36,6.4804688,4.1015625,2.3691406
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,7.0,12.0,3.0,3.0,2.0,2.0,1320.99,6.390625,4.421875,2.7695312
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52001953,4.0,19.0,3.0,3.0,2.0,0.0,1321.3,6.1601562,4.1914062,2.6992188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,17.0,3.0,2.0,1.0,0.0,1322.34,6.359375,4.0390625,2.4199219
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,12.0,1.0,3.0,1.0,0.0,1322.54,6.2617188,4.5117188,2.6796875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,6.0,13.0,1.0,3.0,2.0,0.0,1307.12,5.8789062,4.4414062,2.8496094
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,17.0,3.0,2.0,1.0,2.0,1307.26,6.140625,4.4804688,2.8105469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,17.0,2.0,3.0,1.0,2.0,1307.26,6.7304688,4.2109375,2.6601562
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,15.0,2.0,3.0,2.0,4.0,1307.26,6.6914062,4.46875,2.5800781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,12.0,3.0,3.0,2.0,0.0,1307.33,6.640625,4.421875,2.7207031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,7.0,12.0,3.0,3.0,2.0,2.0,1308.01,6.6601562,4.4296875,2.7402344
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,3.0,13.0,3.0,2.0,2.0,0.0,1308.57,6.1796875,4.5898438,2.890625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,12.0,3.0,2.0,2.0,0.0,1308.87,6.8984375,4.359375,2.5800781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,12.0,3.0,3.0,2.0,0.0,1308.94,6.1210938,4.53125,2.7792969
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52978516,3.0,13.0,3.0,3.0,2.0,2.0,1309.02,6.8203125,4.328125,2.6894531
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,18.0,3.0,3.0,1.0,2.0,1309.45,6.28125,4.0195312,2.4707031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,4.0,12.0,3.0,3.0,2.0,2.0,1311.2,6.46875,4.4101562,2.7597656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,17.0,3.0,3.0,2.0,1.0,1311.55,6.0195312,4.4804688,2.7792969
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4099121,6.0,17.0,3.0,2.0,1.0,0.0,1311.58,6.1992188,3.8496094,2.5800781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,4.0,13.0,3.0,3.0,3.0,4.0,1312.26,6.28125,4.5898438,2.7695312
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,18.0,1.0,2.0,1.0,1.0,1348.62,5.9609375,4.359375,2.8398438
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,16.0,3.0,2.0,2.0,0.0,1348.76,6.171875,4.1015625,2.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,14.0,3.0,3.0,2.0,0.0,1349.48,5.9882812,4.4492188,2.8007812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,12.0,3.0,3.0,2.0,0.0,1349.58,6.7890625,4.28125,2.640625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,13.0,3.0,2.0,2.0,0.0,1349.59,6.578125,4.328125,2.6699219
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,4.0,13.0,3.0,3.0,2.0,4.0,1349.89,6.4882812,4.4882812,2.7207031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,14.0,2.0,2.0,2.0,0.0,1350.35,5.9296875,4.4492188,2.8105469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5800781,5.0,12.0,3.0,2.0,2.0,4.0,1350.78,7.25,4.6210938,2.7207031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,15.0,3.0,3.0,2.0,0.0,1351.32,5.6601562,4.21875,2.609375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,14.0,3.0,3.0,2.0,1.0,1352.05,6.78125,4.2617188,2.609375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,16.0,3.0,2.0,2.0,0.0,1352.71,6.3984375,4.0507812,2.4394531
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.64990234,8.0,10.0,3.0,3.0,2.0,0.0,1354.03,7.0703125,4.828125,2.9609375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,18.0,2.0,3.0,2.0,2.0,1354.06,6.3085938,3.9609375,2.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7402344,5.0,9.0,3.0,2.0,2.0,2.0,1354.08,7.8398438,4.9101562,2.9707031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,13.0,2.0,3.0,2.0,0.0,1354.6,6.0390625,4.53125,2.7890625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7998047,4.0,11.0,2.0,3.0,2.0,2.0,1299.0,7.0390625,5.2382812,3.2890625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,3.0,17.0,3.0,3.0,2.0,0.0,1299.08,6.578125,4.5117188,2.7207031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,17.0,3.0,3.0,2.0,1.0,1299.34,6.2890625,4.0898438,2.4199219
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8100586,4.0,9.0,3.0,2.0,1.0,1.0,1301.09,8.09375,5.25,3.0898438
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,15.0,3.0,3.0,2.0,0.0,1301.11,6.140625,4.46875,2.7890625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,17.0,3.0,3.0,2.0,2.0,1301.98,5.71875,4.28125,2.609375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,16.0,3.0,2.0,2.0,0.0,1302.04,5.828125,4.2617188,2.5507812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4099121,4.0,17.0,3.0,3.0,2.0,0.0,1302.6,6.3398438,4.0390625,2.4902344
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,16.0,3.0,2.0,2.0,0.0,1302.8,6.2109375,4.5898438,2.8398438
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32006836,9.0,18.0,3.0,3.0,2.0,1.0,1303.33,5.4492188,4.0195312,2.3398438
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,6.0,17.0,2.0,3.0,2.0,0.0,1303.38,5.8515625,4.1210938,2.5605469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,6.0,12.0,3.0,2.0,2.0,0.0,1303.53,6.328125,4.4609375,2.8105469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,18.0,3.0,3.0,2.0,1.0,1303.79,6.4492188,4.390625,2.6992188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,16.0,3.0,3.0,2.0,0.0,1304.75,5.578125,4.1484375,2.6308594
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,16.0,3.0,2.0,2.0,0.0,1305.46,5.7617188,4.28125,2.5605469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,14.0,3.0,3.0,2.0,0.0,1398.81,6.7695312,4.3710938,2.640625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,6.0,12.0,3.0,3.0,2.0,0.0,1398.81,6.5195312,4.390625,2.6894531
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,17.0,1.0,3.0,2.0,0.0,1399.34,6.46875,4.21875,2.6601562
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45996094,8.0,17.0,3.0,3.0,2.0,4.0,1400.08,5.9101562,4.3984375,2.7695312
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,13.0,3.0,3.0,2.0,1.0,1400.22,6.328125,4.5,2.6601562
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4099121,6.0,17.0,3.0,2.0,2.0,0.0,1400.33,6.46875,4.140625,2.4492188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8198242,6.0,9.0,3.0,3.0,2.0,0.0,1400.63,7.25,5.3710938,3.2597656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,3.0,17.0,3.0,3.0,1.0,0.0,1401.3,6.3007812,4.4296875,2.75
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,7.0,12.0,3.0,3.0,2.0,0.0,1401.3,6.4414062,4.4296875,2.7304688
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,16.0,3.0,3.0,2.0,0.0,1401.35,6.1210938,4.5,2.7597656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,16.0,3.0,3.0,2.0,0.0,1403.95,6.171875,4.46875,2.7402344
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,3.0,14.0,3.0,2.0,2.0,0.0,1404.0,6.8007812,4.3984375,2.6894531
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,3.0,14.0,3.0,3.0,2.0,0.0,1404.0,6.2304688,4.5507812,2.859375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,16.0,3.0,2.0,1.0,2.0,1404.02,6.53125,4.4492188,2.6894531
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.70996094,3.0,19.0,3.0,3.0,2.0,0.0,1404.71,6.4609375,4.78125,3.0097656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,14.0,3.0,3.0,2.0,0.0,1322.72,6.0507812,4.5,2.7792969
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,13.0,3.0,3.0,1.0,0.0,1322.72,6.46875,4.359375,2.6308594
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4699707,7.0,19.0,3.0,2.0,0.0,1.0,1323.73,5.7304688,4.2382812,2.640625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,12.0,3.0,3.0,2.0,2.0,1324.17,6.359375,4.4609375,2.6992188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,13.0,2.0,2.0,1.0,4.0,1324.27,6.0898438,4.4296875,2.8300781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39990234,5.0,17.0,2.0,2.0,1.0,0.0,1324.32,6.21875,3.9394531,2.4707031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.64990234,6.0,10.0,3.0,3.0,2.0,1.0,1324.67,6.9882812,4.859375,2.9003906
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5498047,8.0,11.0,3.0,3.0,2.0,0.0,1325.28,7.0,4.53125,2.7304688
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,12.0,3.0,3.0,2.0,0.0,1326.21,6.5195312,4.3789062,2.640625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89990234,3.0,9.0,3.0,3.0,2.0,4.0,1326.26,7.3789062,5.4804688,3.4199219
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7001953,3.0,10.0,3.0,3.0,2.0,2.0,1327.11,6.859375,5.0390625,3.0800781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5097656,4.0,13.0,3.0,3.0,2.0,0.0,1328.13,6.53125,4.390625,2.7109375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8198242,3.0,9.0,3.0,2.0,1.0,1.0,1328.32,8.1171875,5.1210938,3.1308594
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52978516,4.0,13.0,3.0,3.0,2.0,0.0,1329.2,6.890625,4.4492188,2.6796875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7001953,4.0,11.0,3.0,2.0,2.0,2.0,1472.64,7.6992188,4.8203125,2.8496094
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,15.0,3.0,3.0,2.0,0.0,1647.77,6.5585938,4.328125,2.6796875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,15.0,3.0,3.0,2.0,0.0,1647.77,6.6914062,4.3085938,2.6699219
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72998047,6.0,18.0,2.0,2.0,2.0,0.0,1647.95,6.6796875,5.0898438,3.2109375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.0,18.0,3.0,2.0,1.0,0.0,1650.29,6.6992188,4.2109375,2.6191406
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,6.0,14.0,2.0,3.0,2.0,2.0,1650.32,6.0898438,4.5195312,2.8007812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,14.0,3.0,3.0,2.0,0.0,1650.38,6.328125,4.421875,2.6992188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,6.0,13.0,2.0,2.0,1.0,0.0,1650.45,6.5117188,4.5507812,2.609375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5498047,4.0,14.0,3.0,3.0,2.0,1.0,1650.45,7.0195312,4.5507812,2.7109375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.58984375,6.0,18.0,3.0,3.0,2.0,4.0,1650.73,7.0585938,4.53125,2.8105469
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52978516,3.0,18.0,3.0,2.0,2.0,2.0,1650.76,7.1015625,4.4804688,2.6796875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,6.0,13.0,3.0,3.0,1.0,0.0,1651.2,6.671875,4.4296875,2.6191406
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89990234,3.0,10.0,3.0,3.0,2.0,2.0,1651.44,7.28125,5.4296875,3.4199219
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7001953,7.0,18.0,2.0,3.0,2.0,0.0,1651.46,6.7695312,5.0585938,3.0800781
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,5.0,16.0,2.0,3.0,1.0,1.0,1652.03,6.2382812,4.4492188,2.7792969
